1079	100
1229295	1229688	3	3	3	1
1229807	1230003	1	1	0	1
1230143	1230488	1	2	0	1
1230600	1230934	1	1	1	1
1231005	1231421	1	6	0	1
1231560	1231994	1	1	1	1
1232160	1232448	1	1	0	1
1232544	1232642	1	1	0	1
1232770	1233011	1	0	0	1
1233268	1233791	1	1	0	1
1233848	1234203	1	3	1	1
1234305	1234527	1	0	0	1
1234680	1235083	1	1	0	1
1235223	1235301	1	8	1	1
1235413	1236384	1	2	0	1
1236562	1236923	1	2	1	1
1237164	1238869	1	3	2	1
1239027	1239436	1	0	0	1
1239566	1239797	1	2	1	1
1239943	1240043	1	1	0	1
1240088	1240176	1	1	0	1
1240375	1240849	1	0	1	1
1242638	1249619	2	0	8	2
1251743	1252341	1	1	1	1
1252524	1252807	1	3	3	1
1252980	1254090	1	0	1	1
1254351	1254692	1	1	0	1
1254880	1255039	1	1	1	1
1255266	1255381	1	0	1	1
1255558	1256154	1	1	0	1
1256225	1256669	1	2	1	1
1256771	1257238	1	0	0	1
1257271	1257528	1	0	0	1
1257710	1258097	1	1	0	1
1258203	1258328	1	0	1	1
1258367	1258940	1	1	2	1
1259061	1259754	1	3	1	1
1259842	1259961	1	3	0	1
1259842	1262016	1	4	1	1
1260085	1260349	1	1	1	1
1260393	1260624	1	1	0	1
1260728	1261387	1	0	2	1
1277253	1283281	2	1	1	2
1277253	1286000	2	1	3	2
1277253	1295643	2	1	3	2
1283597	1286000	2	0	2	2
1286092	1288622	2	0	1	2
1288776	1290225	2	0	2	2
1288776	1295643	2	0	3	2
1290409	1291824	2	1	2	2
1290409	1295643	2	1	3	2
1290409	1309464	2	1	1	2
1291193	1295643	2	2	2	2
1295731	1309485	2	3	0	2
1295794	1302582	2	2	3	2
1295794	1305821	2	3	2	2
1295794	1309464	2	3	1	2
1298564	1309464	2	0	1	2
1336240	1336503	2	0	0	2
1336629	1336900	2	1	1	2
1350762	1360713	1	1	1	1
1360808	1362676	1	0	0	1
1362847	1362952	1	2	0	1
1363017	1363559	1	2	0	1
1390375	1436038	1	3	2	1
1409631	1436038	1	2	2	1
1409859	1436038	1	4	2	1
1410906	1436038	1	2	2	1
1411633	1436038	1	4	2	1
1436134	1438304	1	2	4	1
1438391	1440786	1	0	3	1
1440928	1442488	1	1	0	1
1442606	1443104	1	1	2	1
1443139	1443333	1	1	1	1
1443403	1443487	1	1	1	1
1443635	1444969	1	1	0	1
1443635	1445292	1	1	0	1
1445002	1445292	1	0	0	1
1445458	1445569	1	0	1	1
1445668	1445755	1	2	0	1
1445907	1447796	1	2	0	1
1445907	1449774	1	2	2	1
1447863	1449774	1	3	2	1
1449836	1450585	1	1	4	1
1450794	1451369	1	2	0	1
1451419	1454483	1	0	1	1
1454608	1456346	1	1	0	1
1456528	1456596	1	2	1	1
1456687	1456953	1	2	0	1
1456687	1459190	1	3	0	1
1457049	1459190	1	3	0	1
1457049	1460968	1	3	1	1
1459236	1460968	1	0	1	1
1459239	1460498	1	1	1	1
1459239	1460546	1	1	0	1
1459239	1460968	1	1	1	1
1464673	1465291	2	0	2	2
1470488	1471293	2	1	1	2
1471419	1480391	2	0	0	2
1480486	1480723	2	0	0	2
1480885	1481218	2	1	2	2
1480885	1486445	2	1	3	2
