681
ENST00000527089.5	827247	828949	832882	1	3	2806	73
ENST00000534606.1	827279	829069	832882	1	4	2809	73
ENST00000530183.1	827295	828765	832882	1	2	2813	73
ENST00000528542.6	827577	831985	832882	1	9	2815	73
ENST00000525077.2	827918	831985	832882	1	9	2824	73
ENST00000450448.5	828259	831990	832882	1	8	2833	73
ENST00000530737.2	828466	829554	832882	1	3	2841	73
ENST00000530688.5	829296	831984	832882	1	5	2844	73
ENST00000527763.5	829304	831984	832882	1	5	2849	73
ENST00000528694.1	829306	831984	832882	1	2	2854	73
ENST00000526531.1	830484	831779	832882	1	4	2856	73
ENST00000524748.6	832886	838016	832882	1	9	2860	74
ENST00000642413.1	832931	837237	838016	1	6	2869	74
ENST00000530155.5	832951	836479	838016	1	2	2875	74
ENST00000397420.9	832951	838830	838016	1	9	2877	74
ENST00000397421.5	832951	838833	838830	1	8	2886	74
ENST00000322008.9	832951	838834	838833	1	9	2894	74
ENST00000525718.6	832957	836411	838834	1	4	2903	74
ENST00000529810.5	832960	837612	838834	1	5	2907	74
ENST00000645878.1	832960	838829	838834	1	8	2912	74
ENST00000526693.5	832968	837530	838834	1	8	2920	74
ENST00000525333.5	832985	836404	838834	1	4	2928	74
ENST00000525868.5	832985	836524	838834	1	4	2932	74
ENST00000531999.5	832985	836538	838834	1	3	2936	74
ENST00000532045.6	832991	838834	838834	1	8	2939	74
ENST00000527341.5	832993	837543	838834	1	7	2947	74
ENST00000526661.5	832996	837022	838834	1	3	2954	74
ENST00000530726.5	833008	838830	838834	1	10	2957	74
ENST00000528011.2	834535	838797	838834	1	8	2967	74
ENST00000528867.5	834871	836435	838834	1	3	2975	74
ENST00000530320.5	835193	837512	838834	1	6	2978	74
ENST00000526439.1	835550	836359	838834	1	2	2984	74
ENST00000532075.1	836802	838015	838834	1	3	2986	74
ENST00000534030.1	837355	842528	838834	2	3	2989	75
ENST00000525181.1	838179	839830	842528	1	2	2992	74
ENST00000322028.5	839720	842528	842528	2	2	2994	75
ENST00000397411.6	842811	866816	842528	1	8	2996	76
ENST00000397396.5	842823	867115	866816	1	8	3004	76
ENST00000397397.7	842851	867110	867115	1	9	3012	76
ENST00000397408.5	842940	867115	867115	1	9	3021	76
ENST00000530404.5	843314	862740	867115	1	4	3030	76
ENST00000525334.5	843338	865752	867115	1	6	3034	76
ENST00000397406.5	844080	867115	867115	1	9	3040	76
ENST00000409543.6	844116	866856	867115	1	8	3049	76
ENST00000525201.5	844152	866675	867115	1	8	3057	76
ENST00000397404.5	844445	867115	867115	1	9	3065	76
ENST00000526055.5	847196	862833	867115	1	3	3074	76
ENST00000524895.5	847196	864652	867115	1	3	3077	76
ENST00000532375.5	847196	865941	867115	1	6	3080	76
ENST00000346501.8	847196	866775	867115	1	7	3086	76
ENST00000464987.5	847196	867108	867115	1	5	3093	76
ENST00000409531.5	848809	867110	867115	1	8	3098	76
ENST00000527644.2	849815	867110	867115	1	7	3106	76
ENST00000506172.2	856879	859794	867115	2	2	3113	77
ENST00000468468.5	862296	867108	867115	1	7	3115	76
ENST00000529566.1	862344	865824	867115	1	4	3122	76
ENST00000494815.1	863271	867110	867115	1	4	3126	76
ENST00000323578.13	867858	910809	867115	2	13	3130	78
ENST00000454838.6	867859	904815	910809	2	13	3143	78
ENST00000449825.5	867859	915057	910809	2	13	3156	78
ENST00000532909.5	868394	870485	915057	2	5	3169	78
ENST00000529539.5	868394	883248	915057	2	5	3174	78
ENST00000534207.5	868398	883177	915057	2	5	3179	78
ENST00000429789.6	869761	910834	915057	2	12	3184	78
ENST00000528581.5	869762	910809	915057	2	14	3196	78
ENST00000436108.6	869766	910830	915057	2	14	3210	78
ENST00000524538.1	869779	870750	915057	2	3	3224	78
ENST00000528521.1	870121	884162	915057	2	4	3227	78
ENST00000526714.5	870418	904863	915057	2	9	3231	78
ENST00000528534.1	874721	883278	915057	2	2	3240	78
ENST00000524832.5	882327	902321	915057	2	8	3242	78
ENST00000531010.1	882979	884150	915057	2	2	3250	78
ENST00000531859.5	883145	908658	915057	2	7	3252	78
ENST00000534254.5	884067	908663	915057	2	9	3259	78
ENST00000528426.5	899352	910790	915057	2	9	3268	78
ENST00000533056.5	902196	915057	915057	2	4	3277	78
ENST00000533059.5	902234	914819	915057	2	5	3281	78
ENST00000530939.5	902244	910820	915057	2	4	3286	78
ENST00000525225.1	902970	910815	915057	2	5	3290	78
ENST00000525840.1	904700	914800	915057	2	2	3295	78
ENST00000528154.1	904736	914773	915057	2	2	3297	78
ENST00000529818.6	924880	984752	915057	1	7	3299	79
ENST00000332231.9	925808	1012244	984752	1	22	3306	79
ENST00000534328.6	925869	984752	1012244	1	8	3328	79
ENST00000448903.7	925869	1012239	1012244	1	22	3336	79
ENST00000525796.5	925871	985476	1012244	1	6	3358	79
ENST00000529858.6	925879	1010918	1012244	1	10	3364	79
ENST00000528815.5	925899	1010918	1012244	1	21	3374	79
ENST00000687792.1	925899	1012205	1012244	1	21	3395	79
ENST00000693238.1	925899	1012225	1012244	1	20	3416	79
ENST00000687890.1	925899	1012225	1012244	1	21	3436	79
ENST00000528195.6	925944	1003803	1012244	1	6	3457	79
ENST00000531548.6	932686	984752	1012244	1	7	3463	79
ENST00000534485.6	933554	984752	1012244	1	7	3470	79
ENST00000527024.2	940734	984752	1012244	1	7	3477	79
ENST00000526753.6	942278	984752	1012244	1	7	3484	79
ENST00000530801.6	943099	984752	1012244	1	7	3491	79
ENST00000524559.2	946460	984752	1012244	1	7	3498	79
ENST00000410629.1	948420	948523	1012244	1	1	3505	80
ENST00000690846.1	984190	987096	1012244	1	3	3506	79
ENST00000527917.1	985383	986845	1012244	1	2	3509	79
ENST00000524952.2	985537	988826	1012244	1	3	3511	79
ENST00000688709.1	991992	993824	1012244	1	3	3514	79
ENST00000525891.5	996063	1009215	1012244	1	6	3517	79
ENST00000688963.1	1000562	1010920	1012244	1	8	3523	79
ENST00000529438.5	1001325	1009365	1012244	1	6	3531	79
ENST00000526401.6	1001645	1012225	1012244	1	6	3537	79
ENST00000685443.1	1002767	1012195	1012244	1	7	3543	79
ENST00000687570.1	1003236	1012225	1012244	1	7	3550	79
ENST00000526376.1	1003731	1007039	1012244	1	2	3557	79
ENST00000689772.1	1004784	1012225	1012244	1	5	3559	79
ENST00000689771.1	1005287	1012203	1012244	1	6	3564	79
ENST00000686734.1	1006274	1012203	1012244	1	4	3570	79
ENST00000531497.2	1006464	1012195	1012244	1	3	3574	79
ENST00000529427.1	1006543	1008281	1012244	1	2	3577	79
ENST00000688472.1	1006988	1012225	1012244	1	5	3579	79
ENST00000691652.1	1008080	1010633	1012244	1	5	3584	79
ENST00000528816.2	1009283	1010920	1012244	1	3	3589	79
ENST00000421673.7	1012822	1036717	1012244	2	33	3592	81
ENST00000532016.1	1013472	1016152	1036717	2	3	3625	81
ENST00000527242.2	1019904	1020733	1036717	2	2	3628	81
ENST00000525923.1	1031618	1033208	1036717	2	3	3630	81
ENST00000534584.2	1049879	1055748	1036717	1	4	3633	82
ENST00000617529.1	1052610	1055748	1055748	1	1	3637	82
ENST00000675028.1	1074874	1094424	1055748	1	30	3638	83
ENST00000361558.7	1074874	1110510	1094424	1	49	3668	83
ENST00000674892.1	1099769	1110507	1110510	1	20	3717	83
ENST00000621226.2	1157952	1201137	1110510	1	49	3737	84
ENST00000654177.1	1218529	1220241	1201137	1	2	3786	85
ENST00000525715.5	1223065	1239540	1220241	1	26	3788	86
ENST00000529681.5	1223065	1262171	1239540	1	49	3814	86
ENST00000531082.1	1228519	1229762	1262171	1	3	3863	86
ENST00000532061.2	1242260	1249675	1262171	2	2	3866	87
ENST00000619480.1	1256604	1256669	1262171	1	1	3868	88
ENST00000526859.1	1257625	1262042	1262171	1	6	3869	86
ENST00000527802.1	1259522	1260084	1262171	1	2	3875	86
ENST00000317204.11	1274370	1309631	1262171	2	6	3877	89
ENST00000527886.5	1274371	1302789	1309631	2	6	3883	89
ENST00000525159.5	1274372	1309618	1309631	2	5	3889	89
ENST00000263646.11	1275652	1309653	1309631	2	6	3894	89
ENST00000530506.5	1276816	1309582	1309653	2	6	3900	89
ENST00000527938.5	1277012	1309622	1309653	2	3	3906	89
ENST00000530541.1	1277154	1309622	1309653	2	5	3909	89
ENST00000528719.1	1288635	1292169	1309653	2	3	3914	89
ENST00000527746.5	1290094	1309589	1309653	2	3	3917	89
ENST00000527638.1	1290914	1309596	1309653	2	3	3920	89
ENST00000532551.1	1295376	1309622	1309653	2	2	3923	89
ENST00000530821.1	1295738	1306193	1309653	2	2	3925	89
ENST00000527085.1	1298148	1309643	1309653	2	2	3927	89
ENST00000530897.1	1309768	1310706	1309653	1	1	3929	90
ENST00000662307.1	1333249	1337067	1310706	2	3	3930	91
ENST00000650218.1	1350358	1364285	1337067	1	5	3933	92
ENST00000308219.13	1389898	1462684	1364285	1	20	3938	93
ENST00000529433.5	1389900	1461713	1462684	1	21	3958	93
ENST00000531197.5	1389900	1461713	1462684	1	20	3979	93
ENST00000528841.6	1389933	1462688	1462684	1	20	3999	93
ENST00000526678.5	1390284	1457039	1462688	1	20	4019	93
ENST00000528596.5	1409399	1442515	1462688	1	5	4039	93
ENST00000524702.5	1409758	1443339	1462688	1	7	4044	93
ENST00000528710.5	1410442	1462089	1462688	1	20	4051	93
ENST00000382179.5	1411151	1461744	1462688	1	20	4071	93
ENST00000529951.5	1440798	1461135	1462688	1	17	4091	93
ENST00000531078.1	1442444	1445592	1462688	1	6	4108	93
ENST00000544817.5	1450657	1462086	1462688	1	8	4114	93
ENST00000533606.2	1450684	1462688	1462688	1	7	4122	93
ENST00000526768.5	1453837	1461739	1462688	1	6	4129	93
ENST00000531932.1	1454426	1459446	1462688	1	4	4135	93
ENST00000650363.1	1464581	1467631	1462688	2	2	4139	94
ENST00000531976.1	1469456	1473435	1467631	2	2	4141	95
ENST00000329957.7	1469456	1486778	1473435	2	5	4143	95
ENST00000526462.5	1470244	1480884	1486778	2	4	4148	95
ENST00000526698.1	1471304	1480884	1486778	2	2	4152	95
ENST00000529380.1	1480578	1480884	1486778	2	1	4154	95
ENST00000529897.1	1480664	1481584	1486778	2	2	4155	95
