4157
34450	34578	749
35444	35572	878
36719	36845	1007
40654	40719	1134
42614	42753	1200
43667	43813	1340
44087	44216	1487
47257	47403	1617
0	410	0
9718	9807	411
30292	30539	501
34450	34578	749
35444	35572	878
36719	36845	1007
40654	40719	1134
42614	42753	1200
43667	43813	1340
44087	44216	1487
47257	47354	1617
48300	48473	1715
0	410	0
9718	9807	411
30292	30539	501
34450	34578	749
35444	35572	878
36719	36845	1007
40654	40719	1134
42614	42753	1200
43667	43813	1340
44087	44216	1487
47257	47354	1617
49245	49419	1715
0	407	0
9715	9804	408
30289	30536	498
35441	35569	746
36716	36842	875
40651	40716	1002
42611	42750	1068
43664	43810	1208
44084	44213	1355
47254	47351	1485
50512	50794	1583
0	407	0
9715	9804	408
30289	30536	498
34447	34575	746
40651	40716	875
42611	42750	941
43664	43810	1081
44084	44213	1228
47254	47351	1358
50512	50794	1456
0	381	0
9689	9778	382
15162	15523	472
30263	30510	834
34421	34549	1082
35415	35543	1211
36690	36816	1340
40625	40690	1467
42585	42724	1533
43638	43784	1673
44058	44187	1820
47228	47325	1950
50486	50768	2048
0	359	0
5606	5724	360
9667	9756	479
30241	30488	569
34399	34527	817
35393	35521	946
36668	36794	1075
40603	40668	1202
42563	42702	1268
43616	43762	1408
44036	44165	1555
47206	47303	1685
50464	50746	1783
0	190	0
5550	5639	191
26124	26371	281
30282	30410	529
31276	31404	658
32551	32677	787
36486	36551	914
38446	38585	980
39499	39645	1120
39919	40048	1267
43089	43186	1397
46347	46629	1495
0	110	0
20595	20842	111
24753	24881	359
25747	25875	488
26037	26133	617
27022	27104	714
0	89	0
20574	20821	90
24732	24860	338
25726	25854	467
27001	27127	596
30936	31001	723
32896	33035	789
33949	34246	929
34369	34498	1227
37539	37636	1357
40797	40955	1455
0	580	0
8088	8349	581
12413	12481	843
0	411	0
4322	4407	412
0	192	0
1081	1207	193
5016	5081	320
6976	7115	386
8029	8175	526
8449	8578	673
11619	11716	803
14877	15159	901
0	1387	0
3282	3421	1388
4335	4473	1528
4755	4884	1667
7925	8022	1797
8968	9452	1895
0	76	0
990	1136	77
1410	1539	224
4580	4677	354
7758	8010	452
0	145	0
419	548	146
3589	3686	276
4338	4438	374
0	150	0
1838	1934	151
0	37	0
11703	11850	38
14892	15013	186
15115	15170	308
15984	16048	364
25624	25774	429
0	255	0
3278	3297	256
4551	4621	276
8084	8536	347
0	179	0
3226	3245	180
4499	4592	200
4972	5064	294
7302	8486	387
0	50	0
3073	3092	51
4346	4439	71
4819	4911	165
7149	7350	258
8646	9232	460
0	44	0
3067	4433	45
4813	4905	1412
7143	7344	1505
7980	8319	1707
0	41	0
3064	3083	42
4337	4430	62
4810	5322	156
0	30	0
3053	3072	31
4326	4419	51
4799	4891	145
7129	8313	238
0	513	0
9086	9138	514
0	139	0
793	1122	140
0	237	0
924	1071	238
4113	4234	386
4336	4367	508
0	171	0
560	684	172
3213	3334	297
3436	3491	419
4305	4369	475
13945	14106	540
14480	14629	702
14713	14792	852
14947	15089	932
15168	15235	1075
15448	15574	1143
15786	15874	1270
15974	16048	1359
16284	16432	1434
16556	16688	1583
17124	17236	1716
18607	18712	1829
19611	19730	1935
19981	20053	2055
20187	20367	2128
20502	20634	2309
20784	21607	2442
0	168	0
3210	3331	169
3433	3488	291
4302	4366	347
13942	14103	412
14429	14626	574
14710	14789	772
14944	15086	852
15165	15232	995
15445	15571	1063
15783	15871	1190
15971	16045	1279
16281	16429	1354
16553	16685	1503
17121	17233	1636
18604	18709	1749
19608	19727	1855
19978	20050	1975
20184	20364	2048
20499	20631	2229
20781	21606	2362
0	87	0
2374	2442	88
3129	3250	157
3352	3407	279
4221	4285	335
13861	13934	400
0	85	0
3127	3248	86
3350	3405	208
4219	4283	264
13859	14020	329
14346	14543	491
14627	14706	689
14861	15003	769
15082	15149	912
15362	16099	980
0	72	0
3114	3235	73
3337	3392	195
4206	4270	251
13846	14007	316
14381	14530	478
14614	14693	628
14848	14990	708
15069	15136	851
15349	15475	919
15687	15775	1046
15875	15949	1135
16185	16333	1210
16457	16589	1359
17025	17137	1492
18508	18613	1605
19512	19631	1711
19882	19954	1831
20088	20268	1904
20403	20535	2085
21141	21476	2218
0	64	0
3106	3227	65
3329	4262	187
13838	13999	1121
14373	14522	1283
14606	14685	1433
14840	14982	1513
15061	15128	1656
15341	15467	1724
15679	15767	1851
15867	15941	1940
16177	16325	2015
16449	16581	2164
17017	17129	2297
18500	18605	2410
19504	19623	2516
19874	19946	2636
20080	20260	2709
20395	20527	2890
20677	21497	3023
0	57	0
443	570	58
3099	3220	186
3322	3564	308
0	57	0
3099	3220	58
3322	3377	180
4074	4251	236
0	57	0
3099	3220	58
3322	3377	180
4191	4255	236
13831	13992	301
14366	14515	463
14599	14678	613
14833	14975	693
15054	15121	836
15334	15460	904
15672	15760	1031
15860	15934	1120
16170	16318	1195
16442	16574	1344
17010	17122	1477
18493	18598	1590
19497	19616	1696
19867	19939	1816
20073	20253	1889
20388	20520	2070
20670	21496	2203
0	51	0
359	564	52
3093	3214	258
3316	3371	380
4185	4249	436
13825	13910	501
0	46	0
3088	3209	47
3311	3366	169
3786	4244	225
13820	13949	684
0	218	0
2735	2856	219
2958	3013	341
3827	3891	397
13467	13586	462
0	185	0
2714	2835	186
2937	3173	308
0	172	0
2701	2822	173
2924	2979	295
3793	3857	351
13433	13594	416
13968	14117	578
14201	14280	728
14435	14577	808
14656	14723	951
14936	15062	1019
15274	15362	1146
15462	15536	1235
15772	15920	1310
16044	16176	1459
16612	16724	1592
18095	18200	1705
19099	19218	1811
19469	19541	1931
19675	19855	2004
19990	20122	2185
20272	20422	2318
0	459	0
18412	18483	460
0	83	0
185	240	84
1054	1118	140
10694	10855	205
11181	11378	367
11462	11541	565
11696	11838	645
11917	11984	788
12197	12323	856
12535	12623	983
12723	12797	1072
13033	13181	1147
13305	13437	1296
13873	13985	1429
15356	15461	1542
16360	16479	1648
16730	16802	1768
16936	17116	1841
17251	17383	2022
17533	17666	2155
0	48	0
797	926	49
10502	10663	179
11037	11186	341
11270	11339	491
0	140	0
224	303	141
458	600	221
679	746	364
959	1085	432
1297	1385	559
1485	1559	648
1795	1978	723
0	380	0
593	659	381
0	187	0
266	333	188
546	672	256
884	972	383
1382	1481	472
0	114	0
212	279	115
492	727	183
0	131	0
210	277	132
490	616	200
1016	1090	327
1326	1474	402
1598	1730	551
2166	2278	684
3649	3754	797
4653	4772	903
5023	5095	1023
5229	5409	1096
5544	5676	1277
5826	6648	1410
0	121	0
200	267	122
480	606	190
1316	1464	317
1588	1720	466
2156	2260	599
0	70	0
283	409	71
621	709	198
809	1061	287
0	623	0
747	879	624
1315	1427	757
2798	2903	870
3802	3921	976
4172	4244	1096
4378	4558	1169
4693	4825	1350
4975	5795	1483
0	267	0
1166	1285	268
1536	1608	388
1742	1922	461
2057	2189	642
2339	3160	775
0	403	0
538	670	404
820	1032	537
0	190	0
340	490	191
0	124	0
730	1095	125
0	100	0
403	704	101
0	163	0
4849	5058	164
8464	8587	374
11594	11642	498
12707	12838	547
15929	16105	679
0	161	0
8462	8867	162
0	150	0
8451	8574	151
11522	11629	275
12694	12825	383
15916	16091	515
16319	16512	691
16860	17005	885
17385	17584	1031
0	124	0
8425	8548	125
11555	11603	249
12668	12799	298
15890	16065	430
16293	16396	606
0	114	0
8415	8538	115
11486	11593	239
12658	13501	347
0	114	0
8415	8538	115
11486	11593	239
12658	12789	347
15880	16055	479
16283	16480	655
16824	16969	853
17349	17548	999
0	258	0
3206	3313	259
4378	4513	367
0	451	0
831	965	452
0	76	0
443	635	77
0	153	0
3094	3178	154
3773	3884	239
4113	4207	351
0	151	0
4111	4204	152
5205	5299	246
6300	6407	341
6786	6846	449
0	151	0
3092	3176	152
4111	4204	237
5205	5299	331
6300	6407	426
6786	6891	534
7844	7920	640
10177	10249	717
0	3681	0
3771	3882	3682
4111	4204	3794
5205	5299	3888
6300	6407	3983
6786	6891	4091
7844	7920	4197
10177	10265	4274
0	3173	0
3454	3678	3174
3768	3879	3399
4108	4201	3511
5202	5296	3605
6783	6888	3700
7841	7917	3806
10174	10263	3883
0	140	0
4105	4198	141
5199	5293	235
6294	6401	330
6780	6798	438
0	145	0
4105	4239	146
5199	5293	281
6294	6401	376
6780	6885	484
7838	7914	590
10171	10259	667
0	433	0
523	634	434
863	956	546
1957	2051	640
3538	3643	735
4596	4672	841
6929	7005	918
0	876	0
1877	1971	877
2972	3079	972
3458	3563	1080
6849	6935	1186
0	205	0
295	406	206
635	728	318
1729	1916	412
0	91	0
181	400	92
521	614	312
1615	1709	406
2710	2817	501
3196	3301	609
6587	6671	715
0	91	0
181	292	92
521	614	204
1615	1709	298
2616	2817	393
3196	3301	595
4254	4330	701
6587	6671	778
0	260	0
489	526	261
0	69	0
298	391	70
1392	1486	164
2487	2594	259
2973	3078	367
6364	6449	473
0	299	0
678	783	300
1736	1812	406
4069	4154	483
0	77	0
1615	2114	78
0	121	0
5956	7657	122
0	117	0
535	707	118
0	113	0
531	1133	114
0	103	0
5938	6079	104
6432	6706	246
0	87	0
505	610	88
5922	6063	194
6416	6689	336
0	1138	0
0	105	0
283	460	106
0	1543	0
2915	2975	1544
0	387	0
1852	1935	388
0	1593	0
1667	1742	1594
1829	1983	1670
2078	2252	1825
2395	2513	2000
3054	3144	2119
3983	4038	2210
4301	4426	2266
4512	4694	2392
5568	5788	2575
0	1593	0
1667	1742	1594
1829	1983	1670
2078	2252	1825
2395	2513	2000
3054	3144	2119
3983	4038	2210
4301	4426	2266
4512	4694	2392
7742	7806	2575
0	424	0
498	573	425
660	814	501
909	1083	656
1226	1344	831
1885	1975	950
2814	2869	1041
3132	3257	1097
3343	3525	1223
5968	6351	1406
0	45	0
119	194	46
281	435	122
530	704	277
847	965	452
1506	1596	571
2435	2565	662
2753	2878	793
2964	3152	919
0	153	0
248	422	154
565	683	329
1224	1314	448
2153	2208	539
2471	2596	595
2682	2981	721
0	96	0
191	365	97
508	626	272
1167	1327	391
0	13	0
108	282	14
425	543	189
1084	1174	308
2025	2068	399
2331	2456	443
2542	2719	569
5772	5826	747
0	3	0
98	272	4
415	533	179
1074	1164	298
2003	2058	389
2321	2446	445
2532	2714	571
2954	3015	754
0	157	0
300	418	158
959	1049	277
1888	1943	368
2206	2331	424
2417	2599	550
5322	5427	733
0	118	0
261	379	119
920	1010	238
1849	1904	329
2167	2292	385
2378	2560	511
3595	3641	694
0	111	0
254	372	112
913	1003	231
1837	1897	322
2160	2285	383
2371	2553	509
4996	5382	692
0	71	0
214	332	72
873	963	191
1802	1857	282
2120	2245	338
2331	2513	464
3431	3529	647
0	55	0
198	316	56
857	947	175
1786	1841	266
2104	2229	322
2315	2497	448
2841	3033	631
0	6	0
149	267	7
808	898	126
1732	1792	217
2055	2180	278
2266	2448	404
5496	5549	587
0	109	0
650	740	110
1579	1634	201
1897	2022	257
2108	2290	383
2385	2484	566
0	88	0
629	719	89
1558	1613	180
1876	2001	236
2087	2264	362
2440	2464	540
0	66	0
607	697	67
1531	1591	158
1854	1979	219
2065	2247	345
2418	2472	528
0	59	0
600	690	60
1529	1584	151
1847	1972	207
2058	2235	333
3114	3311	511
0	50	0
591	681	51
1520	1575	142
1838	1963	198
2049	2231	324
2402	2500	507
0	16	0
557	647	17
1486	1541	108
1804	1929	164
2015	2197	290
3136	3231	473
0	141	0
980	1035	142
1298	1423	198
1509	1691	324
4739	4791	507
0	89	0
928	983	90
1246	1371	146
1457	1639	272
2584	2707	455
0	42	0
876	936	43
1199	1324	104
1410	1592	230
2466	2660	413
0	32	0
871	926	33
1189	1314	89
1400	1577	215
1926	2090	393
0	608	0
871	996	609
1082	1264	735
2299	2350	918
0	252	0
515	640	253
726	932	379
0	144	0
407	532	145
618	800	271
971	1050	454
0	110	0
373	498	111
584	766	237
1640	1797	420
0	107	0
370	495	108
581	758	234
934	1013	412
0	59	0
322	447	60
533	710	186
1589	1761	364
0	50	0
313	438	51
524	706	177
1580	1904	360
3754	3804	685
0	1679	0
0	386	0
636	835	387
952	1065	587
1154	1272	701
1364	1487	820
1583	1733	944
1839	1941	1095
2039	2186	1198
2266	2445	1346
2786	2911	1526
3016	3217	1652
3364	3418	1854
3503	3712	1909
3995	4468	2119
4915	5496	2593
0	385	0
635	834	386
951	1064	586
1153	1271	700
1363	1486	819
1582	1732	943
1805	1940	1094
2038	2185	1230
2265	2444	1378
2785	2910	1558
3015	3216	1684
3363	3417	1886
3502	4467	1941
4914	5923	2907
0	381	0
631	830	382
947	1060	582
1200	1267	696
1359	1482	764
1578	1728	888
1801	1936	1039
2034	2181	1175
2261	2440	1323
2781	2906	1503
3011	3212	1629
3359	3413	1831
3498	3707	1886
3990	4403	2096
4910	5285	2510
0	381	0
631	830	382
947	1060	582
1149	1267	696
1359	1482	815
1578	1728	939
1801	1936	1090
2034	2181	1226
2261	2440	1374
2781	2906	1554
3011	3212	1680
3359	3413	1882
3498	3707	1937
3990	4403	2147
4910	5279	2561
5995	6047	2931
0	380	0
630	829	381
946	1059	581
1199	1266	695
1358	1481	763
1577	1727	887
1817	1935	1038
2033	2180	1157
2260	2439	1305
2780	2905	1485
3010	3211	1611
3358	3412	1813
3497	3565	1868
0	1059	0
1199	1266	1060
1358	1481	1128
1577	1935	1252
2033	2180	1611
2260	2905	1759
3010	3211	2405
3358	3412	2607
3497	5278	2662
5994	6045	4444
0	380	0
630	1059	381
1148	1266	811
1358	1481	930
1577	1935	1054
2033	2180	1413
2260	2439	1561
2780	2905	1741
3010	3211	1867
3358	3412	2069
3497	5278	2124
10227	10314	3906
0	370	0
620	1049	371
1138	1256	801
1348	1471	920
1567	1717	1044
1790	1925	1195
2023	2170	1331
2250	2429	1479
2770	2895	1659
3000	3201	1785
3348	3402	1987
3487	3659	2042
3979	4452	2215
4899	5268	2689
10217	10265	3059
0	148	0
2010	2039	149
2119	2298	179
2639	2760	359
0	53	0
220	274	54
359	826	109
0	318	0
3635	3976	319
0	83	0
1632	1680	84
2570	2668	133
2795	2915	232
0	72	0
267	390	73
1630	1678	197
2568	2666	246
2793	2909	345
0	373	0
1613	1661	374
2551	2649	423
2776	2890	522
0	354	0
1594	1836	355
0	52	0
1328	1376	53
2266	2364	102
2491	2602	201
0	99	0
1199	1247	100
2137	2235	149
2362	2463	248
0	273	0
1163	1261	274
1388	1503	373
0	133	0
0	554	0
681	771	555
0	44	0
660	991	45
2714	2946	377
3044	3109	610
3483	3692	676
4613	4673	886
4780	4941	947
5084	5216	1109
5400	5522	1242
5609	6659	1365
0	1025	0
1123	1188	1026
1562	1771	1092
2692	3295	1302
3479	3601	1906
3688	4384	2029
0	86	0
184	484	87
0	590	0
1511	1556	591
0	44	0
151	587	45
771	893	482
980	1675	605
0	229	0
6931	7064	230
9078	9249	364
0	207	0
350	482	208
666	789	341
0	207	0
734	989	208
0	122	0
2116	2567	123
0	120	0
2084	2626	121
2706	2783	664
0	109	0
2073	2615	110
2695	3195	653
0	211	0
1012	1524	212
1604	1702	725
0	179	0
950	979	180
1295	1492	210
1572	1790	408
0	22	0
964	1470	23
0	133	0
682	1194	134
1274	1385	647
1782	1962	759
2408	2554	940
2672	2759	1087
3043	3135	1175
3646	3717	1268
3957	4408	1340
0	853	0
933	1044	854
1441	1621	966
2067	2213	1147
2331	2418	1294
2702	2794	1382
2947	3113	1475
3305	3376	1642
3616	4067	1714
0	512	0
592	703	513
1100	1280	625
1726	1872	806
1990	2077	953
2361	2453	1041
2964	3035	1134
3275	3731	1206
0	305	0
385	716	306
893	1088	638
0	243	0
671	835	244
953	1040	409
1324	1998	497
2238	2688	1172
0	235	0
681	827	236
945	1408	383
1561	1990	847
2230	2680	1277
0	1988	0
2228	2678	1989
0	228	0
381	547	229
739	810	396
1050	1295	468
0	139	0
1101	1180	140
1643	1704	220
3176	3266	282
3364	3555	373
3882	3956	565
4363	4467	640
4573	4731	745
5055	5130	904
0	94	0
1598	1659	95
3131	3221	157
3319	3510	248
3837	3911	440
4297	4306	515
0	74	0
3111	3528	75
0	74	0
1578	1639	75
3111	3201	137
3299	3490	228
3817	3891	420
4298	4402	495
4508	4666	600
4990	5076	759
5181	5879	846
0	74	0
3111	3201	75
3299	3490	166
3817	3891	358
4298	4402	433
4508	4666	538
4990	5076	697
5181	5882	784
0	70	0
1578	1639	71
3111	3201	133
3299	3490	224
3817	3891	416
4298	4402	491
4508	4666	596
4990	5076	755
5181	5883	842
0	64	0
1572	1787	65
3105	3195	281
3293	3454	372
0	65	0
3102	3192	66
3290	3481	157
4289	4393	349
4499	4652	454
0	61	0
1569	1630	62
3102	3192	124
3290	3882	215
4289	4393	808
4499	4657	913
4981	5067	1072
5172	5869	1159
0	53	0
1561	1622	54
2051	2170	116
3094	3184	236
3282	3473	327
3800	3874	519
4281	4385	594
4491	4562	699
0	40	0
1544	1817	41
3077	3167	315
3265	3419	406
0	40	0
1472	1605	41
3077	3167	175
3265	3539	266
0	40	0
1544	1605	41
3077	3553	103
0	34	0
1538	1599	35
3071	3161	97
3259	3851	188
4258	4362	781
4468	4626	886
4950	5036	1045
5141	5843	1132
0	32	0
1536	1751	33
3069	3159	249
3257	3448	340
3775	3849	532
4256	4360	607
4466	4550	712
0	29	0
3066	3156	30
3254	4026	121
0	13	0
1521	1582	14
3054	3144	76
3242	3433	167
3760	3834	359
4241	4345	434
4451	4609	539
4933	5019	698
5124	5358	785
5436	5822	1020
0	55	0
1527	1617	56
1715	1906	147
2233	2307	339
2714	2818	414
2924	3076	519
3406	3492	672
3597	4262	759
0	267	0
1191	1281	268
1379	1564	359
0	130	0
869	959	131
1057	1248	222
1575	1649	414
2056	2160	489
2266	2319	594
0	602	0
700	809	603
0	551	0
657	815	552
1139	1213	711
0	249	0
2906	3124	250
5058	5173	469
0	187	0
1476	1651	188
0	759	0
2693	2808	760
0	103	0
7476	7555	104
19738	19929	184
21625	21699	376
22701	22802	451
22882	23013	553
23106	23189	685
23750	24005	769
0	91	0
4377	4476	92
19726	19917	192
21613	21687	384
22689	22790	459
22870	23001	561
23094	23177	693
23738	24292	777
0	63	0
4349	4448	64
7436	7515	164
19698	19889	244
21585	21659	436
22661	22762	511
22842	22973	613
23066	23149	745
23710	24259	829
0	109	0
4260	4359	110
7347	7426	210
19609	19800	290
21496	21570	482
22572	22673	557
22753	22884	659
22977	23060	791
23621	24175	875
0	414	0
3855	3985	415
6973	7052	546
19235	19426	626
0	330	0
3862	3961	331
19211	19402	431
21098	21172	623
22174	22275	698
22355	22414	800
0	105	0
3120	3219	106
6207	6286	206
18469	18660	286
20356	20430	478
21432	21533	553
21613	21744	655
21837	21920	787
22481	23035	871
0	69	0
6171	6250	70
18433	18624	150
20320	20394	342
21396	21497	417
21577	21708	519
21801	21884	651
22445	22740	735
0	33	0
3048	3147	34
18397	18588	134
20284	20358	326
21360	21461	401
21541	21672	503
21765	21848	635
22409	22523	719
0	141	0
2755	2854	142
5842	5921	242
18104	18295	322
19991	20065	514
21067	21168	589
21248	21379	691
21472	21555	823
22116	22670	907
0	103	0
3091	3170	104
15353	15637	184
0	103	0
3091	3170	104
17240	17456	184
0	103	0
3091	3170	104
17240	17314	184
18316	18417	259
18497	18628	361
18721	18745	493
0	103	0
3091	3170	104
15353	15544	184
17240	17314	376
18497	18628	451
18721	18804	583
19365	19579	667
0	103	0
3091	3170	104
17240	18628	184
18721	18804	1573
19365	19912	1657
0	123	0
1478	1557	124
13740	13931	204
15627	15701	396
16703	16804	471
16884	17015	573
17108	17191	705
17752	18301	789
0	551	0
12734	12925	552
14621	14695	744
15697	15798	819
15878	16009	921
16102	16185	1053
16746	17295	1137
0	1811	0
2667	2915	1812
0	32	0
253	2055	33
2140	2214	1836
3216	3317	1911
3397	3528	2013
3621	3704	2145
4265	4812	2229
0	396	0
2092	2166	397
3168	3269	472
3349	3480	574
0	1239	0
2241	2553	1240
2646	2729	1553
3290	3839	1637
0	2097	0
2262	2304	2098
2560	2640	2141
15289	15444	2222
16209	16310	2378
25568	25660	2480
31481	31542	2573
32145	32251	2635
33077	33121	2742
34339	34471	2787
35103	35252	2920
36847	37000	3070
42916	42951	3224
0	2096	0
2261	2303	2097
2559	2639	2140
15288	15443	2221
16208	16309	2377
25567	25659	2479
31480	31541	2572
32144	32250	2634
33076	33120	2741
34338	34470	2786
35102	35251	2919
35844	35918	3069
36846	36956	3144
0	2096	0
2261	2303	2097
2559	2639	2140
15288	15443	2221
16208	16309	2377
25567	25659	2479
31480	31541	2572
32144	32250	2634
33076	33120	2741
34338	34470	2786
35102	35251	2919
36846	36999	3069
46885	47198	3223
0	276	0
819	950	277
1463	1561	409
1726	1768	508
2024	2091	551
0	276	0
1463	1561	277
1726	1768	376
2024	2104	419
14753	14854	500
0	272	0
815	1557	273
1722	1764	1016
2020	2100	1059
14749	14779	1140
0	194	0
359	401	195
657	737	238
13386	13541	319
14306	14407	475
29578	29639	577
30242	30348	639
31174	31218	746
32436	32568	791
33200	33349	924
34944	35097	1074
41013	41073	1228
0	193	0
358	400	194
656	736	237
13385	13540	318
14305	14406	474
23664	23756	576
29577	29638	669
30241	30347	731
31173	31217	838
32435	32567	883
33199	33348	1016
33941	34015	1166
34943	35096	1241
41012	41047	1395
0	189	0
354	396	190
652	732	233
13381	13536	314
14301	14402	470
23660	23752	572
29573	29634	665
30237	30343	727
31169	31213	834
32431	32563	879
33195	33344	1012
34939	35092	1162
38775	38878	1316
41008	41064	1420
0	176	0
341	383	177
639	971	220
0	41	0
297	377	42
13078	13181	123
13946	14041	227
0	70	0
12729	12884	71
23008	23100	227
28921	28982	320
29585	29691	382
30517	30561	489
31779	31911	534
32543	32692	667
34287	34445	817
0	188	0
8426	8557	189
0	187	0
820	975	188
1740	1841	344
11099	11191	446
17012	17073	539
17676	17782	601
18608	18652	708
19870	19994	753
0	323	0
1088	1171	324
0	157	0
922	1023	158
10281	10327	260
19080	19184	307
19816	19965	412
21560	21713	562
25396	25513	716
0	101	0
9359	9451	102
15272	15333	195
15936	16042	257
16868	16912	364
18080	18262	409
18894	19043	592
20638	20791	742
24474	24596	896
0	48	0
651	757	49
1583	1627	156
2845	2977	201
3609	3758	334
4303	4400	484
5353	5506	582
9189	9292	736
11288	11438	840
0	133	0
765	914	134
2509	2662	284
12548	12861	438
0	95	0
727	876	96
2471	2624	246
6307	6410	400
12512	12585	504
0	85	0
717	866	86
2461	2614	236
8396	8576	390
0	140	0
1735	1888	141
5244	5325	295
5571	5674	377
7804	7845	481
0	158	0
9822	10100	159
0	122	0
9567	10037	123
0	56	0
34556	34624	57
45288	45430	126
47181	47374	269
52214	52343	463
56317	56418	593
59764	59872	695
0	279	0
33628	33696	280
44360	44502	349
46253	46446	492
51286	51415	686
55389	55490	816
58836	58944	918
59623	59773	1027
60976	61144	1178
62743	62880	1347
66694	66876	1485
67475	67572	1668
67945	68176	1766
68263	68436	1998
74623	74789	2172
77913	77995	2339
80719	80808	2422
82203	82326	2512
83291	83407	2636
83519	83588	2753
83874	84008	2823
84739	86436	2958
0	218	0
30916	31112	219
33567	33635	416
44299	44441	485
46192	46385	628
51225	51354	822
55328	55429	952
58775	58883	1054
0	218	0
33567	33635	219
44299	44441	288
46192	46385	431
51225	51354	625
55328	55429	755
58775	58883	857
59565	59712	966
60915	61083	1114
62682	62819	1283
66633	66815	1421
67414	67511	1604
67884	68115	1702
68202	68375	1934
74562	74728	2108
77852	77934	2275
80658	80747	2358
82142	82265	2448
83230	83346	2572
83458	83527	2689
83813	83947	2759
84678	86370	2894
0	128	0
46346	46383	129
51223	51352	167
55326	55427	297
58773	58881	399
59563	59605	508
0	208	0
33557	33625	209
44289	44431	278
46182	46375	421
51215	51344	615
55318	55419	745
58765	58873	847
59555	59702	956
83920	83937	1104
84668	85039	1122
0	188	0
33537	33605	189
44269	44411	258
46162	46355	401
51195	51324	595
55298	55399	725
58745	58853	827
59532	59682	936
60885	61053	1087
62652	62789	1256
66603	66785	1394
67384	67481	1577
67854	68085	1675
68172	68345	1907
77822	77904	2081
80628	80717	2164
82112	82235	2254
83200	83316	2378
83428	83497	2495
83783	83917	2565
84648	85019	2700
0	188	0
33537	33605	189
44269	44411	258
46162	46355	401
51195	51324	595
55298	55399	725
58745	58853	827
59535	59682	936
60885	61053	1084
62652	62789	1253
66603	66785	1391
67384	67481	1574
67854	68085	1672
68172	68345	1904
77822	77904	2078
80628	80717	2161
82112	82235	2251
83200	83316	2375
83428	83497	2492
83754	83917	2562
84648	86306	2726
0	188	0
33537	33605	189
44269	44411	258
46162	46355	401
51195	51324	595
55298	55399	725
58745	58853	827
59535	59682	936
60885	61053	1084
62652	62789	1253
66603	66785	1391
67384	67481	1574
67854	68085	1672
68172	68345	1904
77822	77904	2078
80628	80717	2161
82112	82235	2251
83200	83316	2375
83428	83497	2492
83783	86326	2562
0	188	0
33537	33605	189
44269	44411	258
46162	46355	401
51195	51324	595
55298	55399	725
58745	58853	827
59535	59682	936
60885	61053	1084
62652	62789	1253
66603	66785	1391
67384	67481	1574
67854	68085	1672
68172	68345	1904
77822	77904	2078
80628	80717	2161
82112	82235	2251
83200	83316	2375
83428	83497	2492
83783	83917	2562
84648	86326	2697
0	143	0
33492	33560	144
67918	68040	213
68127	68300	336
74487	74653	510
77777	77859	677
0	90	0
26750	26818	91
37482	37624	160
39375	39568	303
44408	44537	497
48511	48612	627
51958	52066	729
0	42	0
25882	25950	43
36614	36756	112
38507	38700	255
43540	43669	449
47643	47744	579
51090	51198	681
0	159	0
18702	18770	160
29434	29576	229
31327	31520	372
36360	36489	566
40463	40564	696
43910	44018	798
0	115	0
17158	17226	116
27890	28032	185
29783	29976	328
34816	34945	522
38919	39020	652
42366	42474	754
0	214	0
16337	16405	215
27069	27211	284
28962	29155	427
33995	34124	621
38098	38199	751
41545	41653	853
0	502	0
12976	13044	503
23708	23850	572
25601	25794	715
30634	30763	909
34737	34838	1039
38184	38292	1141
0	103	0
0	562	0
1241	1391	563
2594	2906	714
0	198	0
1401	1462	199
0	44	0
1247	1415	45
3014	3289	214
0	692	0
1291	1388	693
1761	1832	791
0	161	0
4368	4534	162
7658	7740	329
10464	10553	412
11948	12071	502
13036	13152	626
0	35	0
3159	3241	36
5965	6054	119
7449	7572	209
8465	8653	333
8765	8834	522
9120	9254	592
9985	10358	727
0	118	0
2396	2478	119
5202	5291	202
6686	6809	292
7774	7890	416
8002	8040	533
0	2158	0
4882	4971	2159
6366	6489	2249
7454	7570	2373
7682	7751	2490
8037	10580	2560
0	1036	0
3760	3849	1037
5244	5367	1127
6260	6448	1251
6560	6629	1440
6915	7049	1510
7780	9428	1645
0	567	0
3291	3380	568
4775	4898	658
5863	5979	782
6091	6160	899
6446	6580	969
7311	8989	1104
0	72	0
2796	3308	73
0	1832	0
3227	3350	1833
4315	4431	1957
4543	4612	2074
4898	7441	2144
0	1329	0
2726	2847	1330
3812	3928	1452
4040	4109	1569
4395	4529	1639
5260	6916	1774
0	2941	0
3053	3122	2942
3408	3542	3012
4273	5929	3147
0	2751	0
2863	2932	2752
3218	5731	2822
0	73	0
1468	1738	74
0	1146	0
2111	2227	1147
2339	2408	1264
2694	2828	1334
3559	5237	1469
0	54	0
1019	1135	55
1254	1316	172
1602	1736	235
2467	2553	370
0	113	0
399	533	114
1264	1637	249
0	810	0
1076	1178	811
2939	5947	914
6452	6673	3923
7267	7434	4145
7861	7911	4313
8392	8454	4364
10686	10829	4427
11124	11280	4571
12021	12260	4728
12359	12544	4968
12982	13092	5154
13177	13318	5265
13504	13655	5407
14118	14227	5559
14318	14370	5669
14445	14694	5722
14862	14994	5972
15142	15236	6105
15403	15564	6200
15823	15960	6362
16066	16138	6500
16223	16327	6573
16405	16543	6678
16672	16792	6817
17390	17512	6938
17750	17957	7061
18124	18233	7269
